timestamp,util_pct,mem_used_mib,power_w,temp_c
1786949641,100,8388,182.19,46
1786949642,100,8388,181.21,46
1786949644,100,8388,180.44,46
1786949645,100,8388,180.29,46
1786949646,100,8388,179.43,46
1786949647,100,8388,180.34,46
1786949648,100,8388,179.20,46
1786949649,100,8388,180.92,46
1786949650,100,8388,183.60,46
1786949651,99,8388,183.64,46
1786949652,100,8388,182.77,46
1786949654,98,8388,184.55,46
1786949655,100,8388,182.99,46
1786949656,100,8388,185.29,46
1786949657,100,8388,185.41,46
1786949658,100,8388,184.96,46
1786949659,100,8388,190.55,46
1786949660,100,8388,188.56,46
1786949661,100,8388,186.42,46
1786949662,100,8388,183.36,46
1786949663,100,8388,183.78,46
1786949664,100,8388,183.00,46
1786949665,100,8388,179.62,46
1786949667,100,8388,179.56,46
1786949668,100,8388,180.76,45
1786949669,100,8388,180.68,45
1786949670,100,8388,179.13,45
1786949671,100,8388,178.15,45
1786949672,100,8388,179.87,45
1786949673,100,8388,177.28,45
1786949674,100,8388,178.90,45
1786949675,100,8388,182.96,45
1786949676,100,8388,180.86,45
1786949677,100,8388,179.19,45
1786949678,100,8388,182.23,45
1786949680,100,8388,180.54,45
1786949681,100,8388,179.54,45
1786949682,100,8388,177.82,45
1786949683,100,8388,177.69,45
1786949684,100,8388,181.95,45
1786949685,100,8388,180.97,45
1786949686,100,8388,173.70,45
1786949687,100,8388,172.49,45
1786949688,100,8388,175.36,45
1786949689,100,8388,177.01,45
1786949690,100,8388,175.22,45
1786949691,100,8388,177.99,45
1786949693,100,8388,177.28,45
1786949694,100,8388,174.55,45
1786949695,100,8388,172.36,45
1786949696,100,8388,176.26,45
1786949697,100,8388,183.30,45
1786949698,100,8388,182.93,45
1786949699,100,8388,180.87,45
1786949700,100,8388,181.25,45
1786949701,100,8388,184.18,45
1786949702,100,8388,180.51,45
1786949703,100,8388,177.38,45
1786949704,100,8388,179.93,45
1786949706,100,8388,181.52,45
1786949707,100,8388,178.89,45
1786949708,100,8388,178.34,45
1786949709,100,8388,177.35,45
1786949710,100,8388,177.97,45
1786949711,100,8388,174.29,45
1786949712,100,8388,173.77,45
1786949713,100,8388,171.89,45
1786949714,100,8388,171.57,44
1786949715,100,8388,171.17,44
1786949716,100,8388,170.22,44
1786949717,100,8388,169.93,44
1786949719,100,8388,169.88,44
1786949720,100,8388,175.49,44
1786949721,98,8388,172.08,44
1786949722,99,8388,170.10,44
1786949723,99,8388,166.00,44
1786949724,99,8388,171.34,44
1786949725,99,8388,170.99,44
1786949726,100,8388,171.69,44
1786949727,100,8388,170.81,44
1786949728,99,8388,170.78,44
1786949729,100,8388,172.52,44
1786949730,97,8388,170.47,44
1786949732,52,8388,156.84,44
1786949733,49,8388,146.67,43
1786949734,48,8388,140.53,43
1786949735,51,8388,142.35,43
1786949736,50,8388,144.20,43
1786949737,47,8388,139.05,43
1786949738,48,8388,138.07,43
1786949739,47,8388,138.26,43
1786949740,47,8388,138.78,43
1786949741,49,8388,138.55,43
1786949742,48,8388,138.55,43
1786949743,48,8388,138.62,43
1786949745,49,8388,138.59,43
1786949746,47,8388,138.25,43
1786949747,1,8388,130.66,42
1786949748,0,8388,118.50,42
1786949749,0,8388,118.29,42
1786949750,0,8388,118.54,42
1786949751,0,8388,118.07,42
